Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Gender,Scholarship holder,Unemployment rate,Inflation rate,GDP,Target,Adult
1,39,1,9238,1,Other,133.1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,139.0,0,0,1,0,16.2,0.3,-0.92,0,1
1,43,1,9147,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Professionals,113.4,0,0,1,0,12.7,3.7,-1.7,0,1
1,44,1,9119,1,Other,150.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,150.0,1,0,1,0,12.4,0.5,1.79,0,0
1,17,1,9670,1,Complete Secondary Education,123.0,Other Specific Qualifications,Other Specific Qualifications,Professionals,Professionals,122.0,0,0,1,0,8.9,1.4,3.51,1,0
1,44,1,9085,1,Other,150.0,Other Specific Qualifications,Other Specific Qualifications,Technicians,Management,150.0,1,0,1,0,16.2,0.3,-0.92,1,0
1,39,1,9254,1,Basic Education (3rd Cycle),133.1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Agriculture and Fishery,119.3,1,0,1,0,9.4,-0.8,-3.12,1,1
1,39,1,9003,1,Complete Secondary Education,130.0,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Technicians,140.0,0,0,1,0,13.9,-0.3,0.79,0,1
1,1,4,9070,1,Complete Secondary Education,140.0,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Elementary Occupations,125.0,1,0,1,0,9.4,-0.8,-3.12,1,0
1,1,1,9670,1,Complete Secondary Education,141.0,Higher Education - Undergraduate,Complete Secondary Education,Management,Technicians,140.7,1,0,1,0,7.6,2.6,0.32,1,0
2,39,1,9500,1,Other,133.1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,100.0,0,0,1,0,16.2,0.3,-0.92,1,1
1,17,5,9773,1,Complete Secondary Education,146.0,Complete Secondary Education,Other Specific Qualifications,Administrative,Administrative,146.7,1,0,1,0,7.6,2.6,0.32,1,0
1,39,1,9130,1,Other,133.1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,96.0,0,0,1,0,7.6,2.6,0.32,0,1
1,44,1,9119,1,Other,160.0,Higher Education - Undergraduate,Other Specific Qualifications,Management,Professionals,160.0,0,0,1,0,8.9,1.4,3.51,0,1
1,44,1,9119,1,Other,130.0,Incomplete Secondary Education,Higher Education - Undergraduate,Professionals,Technicians,130.0,0,0,1,0,15.5,2.8,-4.06,0,1
2,39,1,9991,0,Complete Secondary Education,160.0,Complete Secondary Education,Higher Education - Undergraduate,Management,Management,130.0,0,0,1,1,9.4,-0.8,-3.12,0,1
2,43,1,9070,1,Higher Education - Bachelor/Degree,140.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,140.0,1,0,1,0,16.2,0.3,-0.92,1,1
1,1,6,9119,1,Complete Secondary Education,126.0,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Professionals,116.6,1,0,1,1,8.9,1.4,3.51,1,0
1,17,5,9119,1,Complete Secondary Education,118.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,120.5,1,0,1,0,12.4,0.5,1.79,1,0
1,39,1,9085,1,Other,133.1,Higher Education - Undergraduate,Complete Secondary Education,Management,Administrative,103.0,0,0,1,0,10.8,1.4,1.74,0,1
1,17,2,9070,1,Complete Secondary Education,121.0,Complete Secondary Education,Incomplete Secondary Education,Other,Other,111.9,1,0,1,0,8.9,1.4,3.51,1,0
1,17,1,9119,1,Complete Secondary Education,148.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Administrative,148.7,0,0,1,0,8.9,1.4,3.51,1,0
1,43,1,9991,0,Basic Education (3rd Cycle),133.1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,120.0,0,0,1,0,10.8,1.4,1.74,0,1
1,1,2,9119,1,Complete Secondary Education,140.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,125.7,1,0,1,0,9.4,-0.8,-3.12,1,0
1,1,1,9254,1,Complete Secondary Education,132.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,120.1,1,0,1,1,8.9,1.4,3.51,1,0
1,1,1,9130,1,Complete Secondary Education,140.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Professionals,Professionals,127.8,0,0,1,0,11.1,0.6,2.02,1,0
1,17,3,9147,1,Complete Secondary Education,112.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,106.4,1,0,1,0,12.4,0.5,1.79,1,0
1,42,1,9500,1,Complete Secondary Education,100.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,100.0,0,0,1,0,12.7,3.7,-1.7,0,1
1,17,4,9085,1,Complete Secondary Education,126.0,Complete Secondary Education,Higher Education - Undergraduate,Administrative,Administrative,123.9,1,0,1,0,10.8,1.4,1.74,0,1
1,1,1,9670,1,Complete Secondary Education,150.0,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Agriculture and Fishery,139.5,0,0,1,1,12.7,3.7,-1.7,1,0
1,44,1,9003,1,Other,150.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Craft and Related Trades,150.0,1,0,1,0,13.9,-0.3,0.79,1,1
2,1,1,9556,1,Complete Secondary Education,144.0,Incomplete Secondary Education,Incomplete Secondary Education,Other,Other,139.8,0,0,1,0,10.8,1.4,1.74,1,1
1,39,1,9991,0,Complete Secondary Education,133.1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,154.4,0,0,1,0,10.8,1.4,1.74,0,1
1,17,6,9147,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,115.5,1,0,1,0,8.9,1.4,3.51,1,0
1,39,1,8014,0,Complete Secondary Education,133.1,Higher Education - Undergraduate,Incomplete Secondary Education,Technicians,Agriculture and Fishery,119.0,0,0,1,0,8.9,1.4,3.51,1,1
1,39,1,33,1,Complete Secondary Education,133.1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,96.1,0,0,1,0,12.4,0.5,1.79,0,1
1,7,1,171,1,Higher Education - Bachelor/Degree,130.0,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,130.0,0,0,1,0,9.4,-0.8,-3.12,0,0
1,43,1,9070,1,Complete Secondary Education,133.0,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,128.8,0,0,1,0,10.8,1.4,1.74,1,0
1,18,1,9773,1,Complete Secondary Education,124.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,126.8,0,0,1,1,13.9,-0.3,0.79,1,1
1,7,1,9991,0,Other,130.0,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Management,130.0,0,0,1,0,8.9,1.4,3.51,0,1
1,1,3,9147,1,Complete Secondary Education,124.0,Complete Secondary Education,Complete Secondary Education,Administrative,Professionals,116.7,1,0,1,0,7.6,2.6,0.32,1,0
1,17,3,9500,1,Complete Secondary Education,132.0,Higher Education - Undergraduate,Complete Secondary Education,Management,Agriculture and Fishery,125.5,1,0,1,0,10.8,1.4,1.74,1,0
1,1,3,9773,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Professionals,133.7,1,0,1,0,12.7,3.7,-1.7,0,0
1,1,1,9130,1,Complete Secondary Education,130.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Plant and Machine Operators,Management,117.6,0,0,1,0,9.4,-0.8,-3.12,1,0
1,44,1,9003,1,Other,140.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,140.0,0,0,1,0,13.9,-0.3,0.79,0,0
1,44,1,9003,1,Other,150.0,Incomplete Secondary Education,Complete Secondary Education,Management,Management,150.0,0,0,1,0,15.5,2.8,-4.06,1,1
1,16,2,9238,1,Complete Secondary Education,133.0,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Administrative,133.7,1,0,0,0,10.8,1.4,1.74,1,0
1,16,4,9773,1,Complete Secondary Education,109.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Professionals,137.0,1,0,0,1,10.8,1.4,1.74,1,0
1,43,1,9147,1,Complete Secondary Education,133.1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Management,128.2,0,0,0,0,9.4,-0.8,-3.12,0,1
1,18,4,171,1,Complete Secondary Education,133.0,Complete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Administrative,129.2,1,0,1,0,9.4,-0.8,-3.12,0,0
1,17,3,9773,1,Complete Secondary Education,134.0,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Professionals,129.5,1,0,1,0,16.2,0.3,-0.92,1,0
1,1,4,9773,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,129.6,1,0,1,0,12.4,0.5,1.79,1,0
1,17,3,9119,1,Complete Secondary Education,135.0,Complete Secondary Education,Incomplete Secondary Education,Other,Other,121.7,1,0,1,0,8.9,1.4,3.51,1,0
1,17,2,9773,1,Complete Secondary Education,132.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,141.8,1,0,1,0,12.7,3.7,-1.7,1,0
1,1,3,9773,1,Complete Secondary Education,135.0,Higher Education - Undergraduate,Complete Secondary Education,Management,Technicians,129.8,1,0,1,0,15.5,2.8,-4.06,1,0
1,44,1,9070,1,Other,100.0,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,106.0,0,0,1,0,12.4,0.5,1.79,0,1
1,43,1,171,1,Complete Secondary Education,144.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Technicians,121.6,0,0,1,0,13.9,-0.3,0.79,1,1
1,17,1,9119,1,Complete Secondary Education,125.0,Incomplete Secondary Education,Complete Secondary Education,Administrative,Technicians,121.5,1,0,1,0,11.1,0.6,2.02,0,0
1,1,1,171,1,Complete Secondary Education,133.1,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,117.0,0,0,1,0,15.5,2.8,-4.06,1,0
1,44,1,9119,1,Other,130.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,130.0,1,0,1,0,12.4,0.5,1.79,1,0
1,17,1,9670,1,Complete Secondary Education,117.0,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,117.7,1,0,1,0,8.9,1.4,3.51,1,0
1,44,1,9085,1,Other,140.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Agriculture and Fishery,140.0,1,0,1,0,12.4,0.5,1.79,0,0
1,1,1,9119,1,Complete Secondary Education,132.0,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,133.1,1,0,1,0,11.1,0.6,2.02,0,0
1,17,1,9670,1,Complete Secondary Education,132.0,Incomplete Secondary Education,Complete Secondary Education,Administrative,Technicians,119.1,0,0,1,0,10.8,1.4,1.74,0,0
1,1,1,9119,1,Complete Secondary Education,148.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,129.8,0,0,1,1,8.9,1.4,3.51,1,0
1,1,1,9238,1,Complete Secondary Education,133.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,131.3,1,0,0,0,8.9,1.4,3.51,0,0
1,17,5,9773,1,Complete Secondary Education,143.0,Complete Secondary Education,Complete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,136.7,1,0,0,0,8.9,1.4,3.51,1,0
1,17,1,9238,1,Complete Secondary Education,143.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,126.2,1,0,0,1,12.4,0.5,1.79,1,1
1,1,1,9500,1,Complete Secondary Education,141.0,Complete Secondary Education,Incomplete Secondary Education,Professionals,Professionals,131.9,1,0,0,1,11.1,0.6,2.02,1,0
1,1,2,9238,1,Complete Secondary Education,140.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,140.7,1,0,0,1,10.8,1.4,1.74,1,0
1,18,6,8014,0,Complete Secondary Education,134.0,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Technicians,120.7,1,0,0,0,13.9,-0.3,0.79,0,1
1,1,2,9147,1,Complete Secondary Education,118.0,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Technicians,113.8,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,9238,1,Complete Secondary Education,135.0,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Administrative,121.0,0,0,0,0,9.4,-0.8,-3.12,1,0
1,17,1,8014,0,Complete Secondary Education,119.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,112.4,1,0,0,0,7.6,2.6,0.32,0,1
1,1,6,9773,1,Complete Secondary Education,145.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,131.0,1,0,0,1,7.6,2.6,0.32,1,0
1,1,1,171,1,Complete Secondary Education,143.0,Higher Education - Undergraduate,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,142.7,1,0,0,0,16.2,0.3,-0.92,0,0
1,1,1,9670,1,Complete Secondary Education,123.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,125.5,0,0,0,1,8.9,1.4,3.51,1,0
1,1,3,9500,1,Complete Secondary Education,108.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Professionals,107.8,1,0,0,1,13.9,-0.3,0.79,1,0
1,1,3,9773,1,Complete Secondary Education,117.0,Other Specific Qualifications,Incomplete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,110.4,1,0,0,0,16.2,0.3,-0.92,0,0
1,44,1,9238,1,Other,140.0,Other Specific Qualifications,Incomplete Secondary Education,Other,Other,136.1,1,0,0,0,12.4,0.5,1.79,1,1
1,39,1,9254,1,Complete Secondary Education,170.0,Other Specific Qualifications,Other Specific Qualifications,Technicians,Service and Sales,138.3,0,0,0,0,10.8,1.4,1.74,1,1
1,1,2,9085,1,Complete Secondary Education,157.0,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Service and Sales,142.3,0,0,0,0,7.6,2.6,0.32,1,0
1,1,1,9773,1,Complete Secondary Education,125.0,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Professionals,125.7,1,0,0,0,8.9,1.4,3.51,1,0
4,39,1,9853,1,Other,133.1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,108.0,0,0,0,0,8.9,1.4,3.51,1,1
2,1,4,9500,1,Complete Secondary Education,143.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,128.7,1,0,0,0,15.5,2.8,-4.06,1,0
1,1,1,9670,1,Complete Secondary Education,142.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,128.0,0,0,0,1,11.1,0.6,2.02,1,0
1,1,3,9773,1,Complete Secondary Education,150.0,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Technicians,146.5,1,0,0,1,11.1,0.6,2.02,1,0
1,1,2,9254,1,Complete Secondary Education,112.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,106.1,1,0,0,0,11.1,0.6,2.02,0,0
1,17,2,8014,0,Complete Secondary Education,133.1,Incomplete Secondary Education,Complete Secondary Education,Management,Management,118.0,0,0,0,1,10.8,1.4,1.74,1,0
1,17,1,9085,1,Complete Secondary Education,125.0,Complete Secondary Education,Other Specific Qualifications,Technicians,Plant and Machine Operators,117.0,1,0,0,1,10.8,1.4,1.74,1,0
1,1,3,9238,1,Complete Secondary Education,121.0,Other Specific Qualifications,Other Specific Qualifications,Craft and Related Trades,Craft and Related Trades,115.4,1,0,0,1,13.9,-0.3,0.79,1,0
1,17,3,9238,1,Complete Secondary Education,133.1,Other Specific Qualifications,Complete Secondary Education,Management,Professionals,117.0,1,0,0,0,11.1,0.6,2.02,1,1
1,39,1,9085,1,Complete Secondary Education,133.1,Higher Education - Undergraduate,Higher Education - Undergraduate,Technicians,Management,144.9,1,0,0,0,12.4,0.5,1.79,1,1
1,17,1,9238,1,Complete Secondary Education,135.0,Other Specific Qualifications,Other Specific Qualifications,Craft and Related Trades,Service and Sales,127.0,0,0,0,0,16.2,0.3,-0.92,0,1
1,1,4,9500,1,Complete Secondary Education,132.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Administrative,118.0,1,0,0,0,12.7,3.7,-1.7,1,0
5,39,1,9853,1,Other,133.1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,118.0,0,0,0,0,12.4,0.5,1.79,0,1
1,43,1,9070,1,Complete Secondary Education,135.0,Complete Secondary Education,Other Specific Qualifications,Professionals,Plant and Machine Operators,126.4,1,0,0,1,15.5,2.8,-4.06,1,0
1,43,1,9670,1,Other,110.0,Incomplete Secondary Education,Higher Education - Undergraduate,Agriculture and Fishery,Elementary Occupations,110.0,0,0,0,0,16.2,0.3,-0.92,1,1
1,17,1,9556,1,Complete Secondary Education,133.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,124.4,1,0,0,1,15.5,2.8,-4.06,1,0
1,44,1,9085,1,Other,140.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,140.0,1,0,0,0,16.2,0.3,-0.92,1,0
1,1,1,9773,1,Complete Secondary Education,135.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Elementary Occupations,129.4,1,0,0,0,11.1,0.6,2.02,1,0
1,44,1,9238,1,Other,140.0,Complete Secondary Education,Complete Secondary Education,Professionals,Administrative,141.7,0,0,0,1,13.9,-0.3,0.79,1,0
1,1,2,9085,1,Complete Secondary Education,144.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Elementary Occupations,132.1,1,0,0,1,12.7,3.7,-1.7,1,0
1,1,5,9500,1,Complete Secondary Education,122.0,Other Specific Qualifications,Higher Education - Undergraduate,Plant and Machine Operators,Management,116.8,1,0,0,0,13.9,-0.3,0.79,1,0
